row_index,sequence_id,record_id,window_start,fs_hz,rpeak_input_0,rpeak_input_1,rpeak_input_2,rpeak_target,rr_input_0_1,rr_input_1_2,rr_prev_to_target,rr_prev_to_target_sec,input_window_start,input_window_end,target_window_start,target_window_end,target_overlap_samples,target_overlap_fraction,input_target_overlap,input_contains_target_rpeak
4649,201_00306,201,306,360.0,74479,74702,74975,75202,223,273,227,0.6305555555555555,74389,75065,75112,75292,0,0.0,False,False
4650,201_00307,201,307,360.0,74702,74975,75202,75427,273,227,225,0.625,74612,75292,75337,75517,0,0.0,False,False
4651,201_00308,201,308,360.0,74975,75202,75427,75711,227,225,284,0.7888888888888889,74885,75517,75621,75801,0,0.0,False,False
4652,201_00309,201,309,360.0,75202,75427,75711,75941,225,284,230,0.6388888888888888,75112,75801,75851,76031,0,0.0,False,False
4653,201_00310,201,310,360.0,75427,75711,75941,76076,284,230,135,0.375,75337,76031,75986,76166,45,0.25,True,False
4654,201_00311,201,311,360.0,75711,75941,76076,76218,230,135,142,0.39444444444444443,75621,76166,76128,76308,38,0.2111111111111111,True,False
4655,201_00312,201,312,360.0,75941,76076,76218,76437,135,142,219,0.6083333333333333,75851,76308,76347,76527,0,0.0,False,False
4656,201_00313,201,313,360.0,76076,76218,76437,76739,142,219,302,0.8388888888888889,75986,76527,76649,76829,0,0.0,False,False
4657,201_00314,201,314,360.0,76218,76437,76739,76969,219,302,230,0.6388888888888888,76128,76829,76879,77059,0,0.0,False,False
4658,201_00315,201,315,360.0,76437,76739,76969,77327,302,230,358,0.9944444444444445,76347,77059,77237,77417,0,0.0,False,False
4659,201_00316,201,316,360.0,76739,76969,77327,77516,230,358,189,0.525,76649,77417,77426,77606,0,0.0,False,False
4660,201_00317,201,317,360.0,76969,77327,77516,77733,358,189,217,0.6027777777777777,76879,77606,77643,77823,0,0.0,False,False
4661,201_00318,201,318,360.0,77327,77516,77733,77948,189,217,215,0.5972222222222222,77237,77823,77858,78038,0,0.0,False,False
4662,201_00319,201,319,360.0,77516,77733,77948,78099,217,215,151,0.41944444444444445,77426,78038,78009,78189,29,0.16111111111111112,True,False
4663,201_00320,201,320,360.0,77733,77948,78099,78339,215,151,240,0.6666666666666666,77643,78189,78249,78429,0,0.0,False,False
4664,201_00321,201,321,360.0,77948,78099,78339,78493,151,240,154,0.42777777777777776,77858,78429,78403,78583,26,0.14444444444444443,True,False
4665,201_00322,201,322,360.0,78099,78339,78493,78716,240,154,223,0.6194444444444445,78009,78583,78626,78806,0,0.0,False,False
4666,201_00323,201,323,360.0,78339,78493,78716,78952,154,223,236,0.6555555555555556,78249,78806,78862,79042,0,0.0,False,False
4667,201_00324,201,324,360.0,78493,78716,78952,79186,223,236,234,0.65,78403,79042,79096,79276,0,0.0,False,False
4668,201_00325,201,325,360.0,78716,78952,79186,79429,236,234,243,0.675,78626,79276,79339,79519,0,0.0,False,False
4669,201_00326,201,326,360.0,78952,79186,79429,79661,234,243,232,0.6444444444444445,78862,79519,79571,79751,0,0.0,False,False
4670,201_00327,201,327,360.0,79186,79429,79661,79879,243,232,218,0.6055555555555555,79096,79751,79789,79969,0,0.0,False,False
4671,201_00328,201,328,360.0,79429,79661,79879,80247,232,218,368,1.0222222222222221,79339,79969,80157,80337,0,0.0,False,False
4672,201_00329,201,329,360.0,79661,79879,80247,80554,218,368,307,0.8527777777777777,79571,80337,80464,80644,0,0.0,False,False
4673,201_00330,201,330,360.0,79879,80247,80554,80841,368,307,287,0.7972222222222223,79789,80644,80751,80931,0,0.0,False,False
4674,201_00331,201,331,360.0,80247,80554,80841,81116,307,287,275,0.7638888888888888,80157,80931,81026,81206,0,0.0,False,False
4675,201_00332,201,332,360.0,80554,80841,81116,81390,287,275,274,0.7611111111111111,80464,81206,81300,81480,0,0.0,False,False
4676,201_00333,201,333,360.0,80841,81116,81390,81678,275,274,288,0.8,80751,81480,81588,81768,0,0.0,False,False
4677,201_00334,201,334,360.0,81116,81390,81678,81928,274,288,250,0.6944444444444444,81026,81768,81838,82018,0,0.0,False,False
4678,201_00335,201,335,360.0,81390,81678,81928,82166,288,250,238,0.6611111111111111,81300,82018,82076,82256,0,0.0,False,False
4679,201_00336,201,336,360.0,81678,81928,82166,82417,250,238,251,0.6972222222222222,81588,82256,82327,82507,0,0.0,False,False
4680,201_00337,201,337,360.0,81928,82166,82417,82736,238,251,319,0.8861111111111111,81838,82507,82646,82826,0,0.0,False,False
4681,201_00338,201,338,360.0,82166,82417,82736,83035,251,319,299,0.8305555555555556,82076,82826,82945,83125,0,0.0,False,False
4682,201_00339,201,339,360.0,82417,82736,83035,83308,319,299,273,0.7583333333333333,82327,83125,83218,83398,0,0.0,False,False
4683,201_00340,201,340,360.0,82736,83035,83308,83616,299,273,308,0.8555555555555555,82646,83398,83526,83706,0,0.0,False,False
4684,201_00341,201,341,360.0,83035,83308,83616,83847,273,308,231,0.6416666666666667,82945,83706,83757,83937,0,0.0,False,False
4685,201_00342,201,342,360.0,83308,83616,83847,84154,308,231,307,0.8527777777777777,83218,83937,84064,84244,0,0.0,False,False
4686,201_00343,201,343,360.0,83616,83847,84154,84452,231,307,298,0.8277777777777777,83526,84244,84362,84542,0,0.0,False,False
4687,201_00344,201,344,360.0,83847,84154,84452,84722,307,298,270,0.75,83757,84542,84632,84812,0,0.0,False,False
4688,201_00345,201,345,360.0,84154,84452,84722,84927,298,270,205,0.5694444444444444,84064,84812,84837,85017,0,0.0,False,False
4689,201_00346,201,346,360.0,84452,84722,84927,85118,270,205,191,0.5305555555555556,84362,85017,85028,85208,0,0.0,False,False
4690,201_00347,201,347,360.0,84722,84927,85118,85325,205,191,207,0.575,84632,85208,85235,85415,0,0.0,False,False
4691,201_00348,201,348,360.0,84927,85118,85325,85578,191,207,253,0.7027777777777777,84837,85415,85488,85668,0,0.0,False,False
4692,201_00349,201,349,360.0,85118,85325,85578,85840,207,253,262,0.7277777777777777,85028,85668,85750,85930,0,0.0,False,False
4693,201_00350,201,350,360.0,85325,85578,85840,86003,253,262,163,0.4527777777777778,85235,85930,85913,86093,17,0.09444444444444444,True,False
4694,201_00351,201,351,360.0,85578,85840,86003,86219,262,163,216,0.6,85488,86093,86129,86309,0,0.0,False,False
4695,201_00352,201,352,360.0,85840,86003,86219,86389,163,216,170,0.4722222222222222,85750,86309,86299,86479,10,0.05555555555555555,True,False
4696,201_00353,201,353,360.0,86003,86219,86389,86614,216,170,225,0.625,85913,86479,86524,86704,0,0.0,False,False
4697,201_00354,201,354,360.0,86219,86389,86614,86865,170,225,251,0.6972222222222222,86129,86704,86775,86955,0,0.0,False,False
4698,201_00355,201,355,360.0,86389,86614,86865,87110,225,251,245,0.6805555555555556,86299,86955,87020,87200,0,0.0,False,False
4699,201_00356,201,356,360.0,86614,86865,87110,87358,251,245,248,0.6888888888888889,86524,87200,87268,87448,0,0.0,False,False
4700,201_00357,201,357,360.0,86865,87110,87358,87543,245,248,185,0.5138888888888888,86775,87448,87453,87633,0,0.0,False,False
4701,201_00358,201,358,360.0,87110,87358,87543,87766,248,185,223,0.6194444444444445,87020,87633,87676,87856,0,0.0,False,False
4702,201_00359,201,359,360.0,87358,87543,87766,87992,185,223,226,0.6277777777777778,87268,87856,87902,88082,0,0.0,False,False
4703,201_00360,201,360,360.0,87543,87766,87992,88205,223,226,213,0.5916666666666667,87453,88082,88115,88295,0,0.0,False,False
4704,201_00361,201,361,360.0,87766,87992,88205,88361,226,213,156,0.43333333333333335,87676,88295,88271,88451,24,0.13333333333333333,True,False
4705,201_00362,201,362,360.0,87992,88205,88361,88587,213,156,226,0.6277777777777778,87902,88451,88497,88677,0,0.0,False,False
4706,201_00363,201,363,360.0,88205,88361,88587,88727,156,226,140,0.3888888888888889,88115,88677,88637,88817,40,0.2222222222222222,True,False
4707,201_00364,201,364,360.0,88361,88587,88727,89008,226,140,281,0.7805555555555556,88271,88817,88918,89098,0,0.0,False,False
4708,201_00365,201,365,360.0,88587,88727,89008,89272,140,281,264,0.7333333333333333,88497,89098,89182,89362,0,0.0,False,False
4709,201_00366,201,366,360.0,88727,89008,89272,89497,281,264,225,0.625,88637,89362,89407,89587,0,0.0,False,False
4710,201_00367,201,367,360.0,89008,89272,89497,89772,264,225,275,0.7638888888888888,88918,89587,89682,89862,0,0.0,False,False
4711,201_00368,201,368,360.0,89272,89497,89772,90050,225,275,278,0.7722222222222223,89182,89862,89960,90140,0,0.0,False,False
4712,201_00369,201,369,360.0,89497,89772,90050,90337,275,278,287,0.7972222222222223,89407,90140,90247,90427,0,0.0,False,False
4713,201_00370,201,370,360.0,89772,90050,90337,90610,278,287,273,0.7583333333333333,89682,90427,90520,90700,0,0.0,False,False
4714,201_00371,201,371,360.0,90050,90337,90610,90841,287,273,231,0.6416666666666667,89960,90700,90751,90931,0,0.0,False,False
4715,201_00372,201,372,360.0,90337,90610,90841,91046,273,231,205,0.5694444444444444,90247,90931,90956,91136,0,0.0,False,False
4716,201_00373,201,373,360.0,90610,90841,91046,91283,231,205,237,0.6583333333333333,90520,91136,91193,91373,0,0.0,False,False
4717,201_00374,201,374,360.0,90841,91046,91283,91519,205,237,236,0.6555555555555556,90751,91373,91429,91609,0,0.0,False,False
4718,201_00375,201,375,360.0,91046,91283,91519,91754,237,236,235,0.6527777777777778,90956,91609,91664,91844,0,0.0,False,False
4719,201_00376,201,376,360.0,91283,91519,91754,92021,236,235,267,0.7416666666666667,91193,91844,91931,92111,0,0.0,False,False
4720,201_00377,201,377,360.0,91519,91754,92021,92393,235,267,372,1.0333333333333334,91429,92111,92303,92483,0,0.0,False,False
4721,201_00378,201,378,360.0,91754,92021,92393,92591,267,372,198,0.55,91664,92483,92501,92681,0,0.0,False,False
4722,201_00379,201,379,360.0,92021,92393,92591,92825,372,198,234,0.65,91931,92681,92735,92915,0,0.0,False,False
4723,201_00380,201,380,360.0,92393,92591,92825,93049,198,234,224,0.6222222222222222,92303,92915,92959,93139,0,0.0,False,False
4724,201_00381,201,381,360.0,92591,92825,93049,93239,234,224,190,0.5277777777777778,92501,93139,93149,93329,0,0.0,False,False
4725,201_00382,201,382,360.0,92825,93049,93239,93376,224,190,137,0.38055555555555554,92735,93329,93286,93466,43,0.2388888888888889,True,False
4726,201_00383,201,383,360.0,93049,93239,93376,93605,190,137,229,0.6361111111111111,92959,93466,93515,93695,0,0.0,False,False
4727,201_00384,201,384,360.0,93239,93376,93605,93959,137,229,354,0.9833333333333333,93149,93695,93869,94049,0,0.0,False,False
4728,201_00385,201,385,360.0,93376,93605,93959,94150,229,354,191,0.5305555555555556,93286,94049,94060,94240,0,0.0,False,False
4729,201_00386,201,386,360.0,93605,93959,94150,94392,354,191,242,0.6722222222222223,93515,94240,94302,94482,0,0.0,False,False
4730,201_00387,201,387,360.0,93959,94150,94392,94645,191,242,253,0.7027777777777777,93869,94482,94555,94735,0,0.0,False,False
4731,201_00388,201,388,360.0,94150,94392,94645,94874,242,253,229,0.6361111111111111,94060,94735,94784,94964,0,0.0,False,False
4732,201_00389,201,389,360.0,94392,94645,94874,95112,253,229,238,0.6611111111111111,94302,94964,95022,95202,0,0.0,False,False
4733,201_00390,201,390,360.0,94645,94874,95112,95248,229,238,136,0.37777777777777777,94555,95202,95158,95338,44,0.24444444444444444,True,False
4734,201_00391,201,391,360.0,94874,95112,95248,95600,238,136,352,0.9777777777777777,94784,95338,95510,95690,0,0.0,False,False
4735,201_00392,201,392,360.0,95112,95248,95600,95835,136,352,235,0.6527777777777778,95022,95690,95745,95925,0,0.0,False,False
4736,201_00393,201,393,360.0,95248,95600,95835,96165,352,235,330,0.9166666666666666,95158,95925,96075,96255,0,0.0,False,False
4737,201_00394,201,394,360.0,95600,95835,96165,96468,235,330,303,0.8416666666666667,95510,96255,96378,96558,0,0.0,False,False
4738,201_00395,201,395,360.0,95835,96165,96468,96744,330,303,276,0.7666666666666667,95745,96558,96654,96834,0,0.0,False,False
4739,201_00396,201,396,360.0,96165,96468,96744,96904,303,276,160,0.4444444444444444,96075,96834,96814,96994,20,0.1111111111111111,True,False
4740,201_00397,201,397,360.0,96468,96744,96904,97120,276,160,216,0.6,96378,96994,97030,97210,0,0.0,False,False
4741,201_00398,201,398,360.0,96744,96904,97120,97351,160,216,231,0.6416666666666667,96654,97210,97261,97441,0,0.0,False,False
4742,201_00399,201,399,360.0,96904,97120,97351,97567,216,231,216,0.6,96814,97441,97477,97657,0,0.0,False,False
4743,201_00400,201,400,360.0,97120,97351,97567,97805,231,216,238,0.6611111111111111,97030,97657,97715,97895,0,0.0,False,False
4744,201_00401,201,401,360.0,97351,97567,97805,98213,216,238,408,1.1333333333333333,97261,97895,98123,98303,0,0.0,False,False
4745,201_00402,201,402,360.0,97567,97805,98213,98518,238,408,305,0.8472222222222222,97477,98303,98428,98608,0,0.0,False,False
4746,201_00403,201,403,360.0,97805,98213,98518,98724,408,305,206,0.5722222222222222,97715,98608,98634,98814,0,0.0,False,False
4747,201_00404,201,404,360.0,98213,98518,98724,99013,305,206,289,0.8027777777777778,98123,98814,98923,99103,0,0.0,False,False
4748,201_00405,201,405,360.0,98518,98724,99013,99341,206,289,328,0.9111111111111111,98428,99103,99251,99431,0,0.0,False,False
4749,201_00406,201,406,360.0,98724,99013,99341,99612,289,328,271,0.7527777777777778,98634,99431,99522,99702,0,0.0,False,False
4750,201_00407,201,407,360.0,99013,99341,99612,99897,328,271,285,0.7916666666666666,98923,99702,99807,99987,0,0.0,False,False
4751,201_00408,201,408,360.0,99341,99612,99897,100144,271,285,247,0.6861111111111111,99251,99987,100054,100234,0,0.0,False,False
4752,201_00409,201,409,360.0,99612,99897,100144,100415,285,247,271,0.7527777777777778,99522,100234,100325,100505,0,0.0,False,False
4753,201_00410,201,410,360.0,99897,100144,100415,100735,247,271,320,0.8888888888888888,99807,100505,100645,100825,0,0.0,False,False
4754,201_00411,201,411,360.0,100144,100415,100735,101067,271,320,332,0.9222222222222223,100054,100825,100977,101157,0,0.0,False,False
4755,201_00412,201,412,360.0,100415,100735,101067,101324,320,332,257,0.7138888888888889,100325,101157,101234,101414,0,0.0,False,False
4756,201_00413,201,413,360.0,100735,101067,101324,101520,332,257,196,0.5444444444444444,100645,101414,101430,101610,0,0.0,False,False
4757,201_00414,201,414,360.0,101067,101324,101520,101754,257,196,234,0.65,100977,101610,101664,101844,0,0.0,False,False
4758,201_00415,201,415,360.0,101324,101520,101754,102047,196,234,293,0.8138888888888889,101234,101844,101957,102137,0,0.0,False,False
4759,201_00416,201,416,360.0,101520,101754,102047,102307,234,293,260,0.7222222222222222,101430,102137,102217,102397,0,0.0,False,False
4760,201_00417,201,417,360.0,101754,102047,102307,102524,293,260,217,0.6027777777777777,101664,102397,102434,102614,0,0.0,False,False
4761,201_00418,201,418,360.0,102047,102307,102524,102665,260,217,141,0.39166666666666666,101957,102614,102575,102755,39,0.21666666666666667,True,False
4762,201_00419,201,419,360.0,102307,102524,102665,102907,217,141,242,0.6722222222222223,102217,102755,102817,102997,0,0.0,False,False
4763,201_00420,201,420,360.0,102524,102665,102907,103189,141,242,282,0.7833333333333333,102434,102997,103099,103279,0,0.0,False,False
4764,201_00421,201,421,360.0,102665,102907,103189,103437,242,282,248,0.6888888888888889,102575,103279,103347,103527,0,0.0,False,False
4765,201_00422,201,422,360.0,102907,103189,103437,103660,282,248,223,0.6194444444444445,102817,103527,103570,103750,0,0.0,False,False
4766,201_00423,201,423,360.0,103189,103437,103660,103879,248,223,219,0.6083333333333333,103099,103750,103789,103969,0,0.0,False,False
4767,201_00424,201,424,360.0,103437,103660,103879,104113,223,219,234,0.65,103347,103969,104023,104203,0,0.0,False,False
4768,201_00425,201,425,360.0,103660,103879,104113,104336,219,234,223,0.6194444444444445,103570,104203,104246,104426,0,0.0,False,False
4769,201_00426,201,426,360.0,103879,104113,104336,104597,234,223,261,0.725,103789,104426,104507,104687,0,0.0,False,False
4770,201_00427,201,427,360.0,104113,104336,104597,104957,223,261,360,1.0,104023,104687,104867,105047,0,0.0,False,False
4771,201_00428,201,428,360.0,104336,104597,104957,105271,261,360,314,0.8722222222222222,104246,105047,105181,105361,0,0.0,False,False
4772,201_00429,201,429,360.0,104597,104957,105271,105486,360,314,215,0.5972222222222222,104507,105361,105396,105576,0,0.0,False,False
4773,201_00430,201,430,360.0,104957,105271,105486,105826,314,215,340,0.9444444444444444,104867,105576,105736,105916,0,0.0,False,False
4774,201_00431,201,431,360.0,105271,105486,105826,106048,215,340,222,0.6166666666666667,105181,105916,105958,106138,0,0.0,False,False
4775,201_00432,201,432,360.0,105486,105826,106048,106183,340,222,135,0.375,105396,106138,106093,106273,45,0.25,True,False
4776,201_00433,201,433,360.0,105826,106048,106183,106433,222,135,250,0.6944444444444444,105736,106273,106343,106523,0,0.0,False,False
4777,201_00434,201,434,360.0,106048,106183,106433,106636,135,250,203,0.5638888888888889,105958,106523,106546,106726,0,0.0,False,False
4778,201_00435,201,435,360.0,106183,106433,106636,106947,250,203,311,0.8638888888888889,106093,106726,106857,107037,0,0.0,False,False
4779,201_00436,201,436,360.0,106433,106636,106947,107299,203,311,352,0.9777777777777777,106343,107037,107209,107389,0,0.0,False,False
4780,201_00437,201,437,360.0,106636,106947,107299,107644,311,352,345,0.9583333333333334,106546,107389,107554,107734,0,0.0,False,False
4781,201_00438,201,438,360.0,106947,107299,107644,107974,352,345,330,0.9166666666666666,106857,107734,107884,108064,0,0.0,False,False
4782,201_00439,201,439,360.0,107299,107644,107974,108172,345,330,198,0.55,107209,108064,108082,108262,0,0.0,False,False
4783,201_00440,201,440,360.0,107644,107974,108172,108444,330,198,272,0.7555555555555555,107554,108262,108354,108534,0,0.0,False,False
4784,201_00441,201,441,360.0,107974,108172,108444,108686,198,272,242,0.6722222222222223,107884,108534,108596,108776,0,0.0,False,False
4785,201_00442,201,442,360.0,108172,108444,108686,108938,272,242,252,0.7,108082,108776,108848,109028,0,0.0,False,False
4786,201_00443,201,443,360.0,108444,108686,108938,109184,242,252,246,0.6833333333333333,108354,109028,109094,109274,0,0.0,False,False
4787,201_00444,201,444,360.0,108686,108938,109184,109461,252,246,277,0.7694444444444445,108596,109274,109371,109551,0,0.0,False,False
4788,201_00445,201,445,360.0,108938,109184,109461,109612,246,277,151,0.41944444444444445,108848,109551,109522,109702,29,0.16111111111111112,True,False
4789,201_00446,201,446,360.0,109184,109461,109612,109832,277,151,220,0.6111111111111112,109094,109702,109742,109922,0,0.0,False,False
4790,201_00447,201,447,360.0,109461,109612,109832,110139,151,220,307,0.8527777777777777,109371,109922,110049,110229,0,0.0,False,False
4791,201_00448,201,448,360.0,109612,109832,110139,110323,220,307,184,0.5111111111111111,109522,110229,110233,110413,0,0.0,False,False
